10,1,2017,02:13:00,PM,4.38,122.84,654,7.2,235 km S 26° E of Tongkil,Sulu
10,1,2017,01:57:00,PM,14.74,119.94,025,3.1,028 km S 35° W of San Antonio,Zambales
10,1,2017,09:49:00,AM,9.13,126.49,033,3.0,029 km N 52° E of Bayabas,Surigao del Sur
10,1,2017,08:57:00,AM,13.57,120.63,011,2.3,018 km N 37° W of Abra De Ilog,Occidental Mindoro
10,1,2017,02:05:00,AM,6.34,126.54,036,2.2,062 km S 56° E of Governor Generoso,Davao Oriental
9,1,2017,11:31:00,PM,13.53,120.71,114,2.5,009 km N 13° W of Abra De Ilog,Occidental Mindoro
9,1,2017,11:29:00,PM,15.35,120.11,024,2.4,015 km N 81° E of Iba,Zambales
9,1,2017,10:09:00,PM,8.13,126.82,014,2.7,046 km N 78° E of Lingig,Surigao del Sur
9,1,2017,08:26:00,PM,9.1,124.22,025,2.8,046 km S 82° W of Catarman,Camiguin
9,1,2017,08:01:00,PM,13.64,120.61,090,2.4,021 km S 07° W of Calatagan,Batangas
9,1,2017,05:20:00,PM,18.28,120.25,027,4.9,038 km N 76° W of Laoag City,
9,1,2017,04:00:00,PM,10.08,126.07,016,3.3,007 km N 03° W of Burgos,Surigao del Norte
9,1,2017,02:53:00,PM,15.41,119.82,032,2.1,019 km N 61° W of Iba,Zambales
9,1,2017,02:34:00,PM,5.94,125.82,130,3.2,023 km N 75° E of Jose Abad Santos,Davao Occidental
9,1,2017,10:35:00,AM,15.27,119.83,026,2.6,017 km S 68° W of Iba,Zambales
9,1,2017,08:07:00,AM,10.03,124.15,031,2.0,007 km S 39° E of Buenavista,Bohol
9,1,2017,04:10:00,AM,8.02,122.21,018,2.7,011 km N 12° W of Gutalac,Zamboanga del Norte
9,1,2017,02:36:00,AM,17.52,121.48,019,2.0,010 km N 19° E of Tabuk,Kalinga
9,1,2017,12:37:00,AM,15.27,119.19,021,2.5,079 km S 77° W of Palauig,Zambales
